SYMBOL	ENTREZID
SLC45A3	85414
IRS1	3667
IRS2	8660
HOXA7	3204
CDK1	983
CDK2	1017
CDK3	1018
CDK4	1019
CDK5	1020
CDK6	1021
CDK7	1022
CDK8	1024
CDK9	1025
LPAR1	1902
HAPLN1	1404
HAPLN3	145864
HAPLN2	60484
ZNF502	91392
RAP2B	5912
HEXB	3074
SAMD1	90378
CEP57	9702
CEP55	55165
TIMM50	92609
ARSI	340075
LIMS2	55679
LIMS3	96626
LIMS1	3987
ARSJ	79642
PRMT2	3275
ARSK	153642
SOSTDC1	25928
RERE	473
ZFHX3	463
RERG	85004
ZNF383	163087
DMBX1	127343
RGL1	23179
ROBO1	6091
RGL3	57139
RGL2	5863
RGL4	266747
MIIP	60672
OR10Q1	219960
HSPD1	3329
OGN	4969
MTX3	345778
MTX2	10651
MTX1	4580
AMD1	262
PRKCI	5584
PRKCH	5583
SYN3	8224
LIAS	11019
PRKCA	5578
ATP10A	57194
ATP10B	23120
ATP10D	57205
PCDHB9	56127
PRKCG	5582
TNNC2	7125
OR5T3	390154
SEC11A	23478
LYZL4	131375
SEC11C	90701
MATK	4145
ROBO3	64221
PMF1	11243
BZW1	9689
TSGA10IP	254187
LOC154761	154761
RAPSN	5913
SCRIB	23513
TYMS	7298
TYMP	1890
RIF1	55183
ZNF790	388536
ZNF791	163049
ZNF792	126375
ZNF793	390927
PPWD1	23398
ZNF436	80818
MUL1	79594
LAMC2	3918
PCDHB1	29930
ROBO2	6092
WWP2	11060
NAA15	80155
TBX15	6913
OR5T1	390155
SPTLC1	10558
DAPL1	92196
PPIL2	23759
PPIL3	53938
PPIL4	85313
PPIL6	285755
SLC35C2	51006
MYADM	91663
SLC25A13	10165
SNORA14B	677802
PPP1R7	5510
PHLPP1	23239
PPP1R2	5504
CYP4F11	57834
CCDC91	55297
CCDC92	80212
CCDC93	54520
ZNF570	148268
GSTA4	2941
SORBS1	10580
RTN4IP1	84816
ZNF574	64763
ZNF576	79177
ZNF577	84765
TRPV5	56302
FAM25A	643161
PDZRN3	23024
MFAP2	4237
SETDB1	9869
PRTN3	5657
ROBO4	54538
CTSH	1512
CTSK	1513
CTSO	1519
CTSA	5476
CTSB	1508
CTSC	1075
CTSD	1509
CTSE	1510
CTSF	8722
CTSG	1511
RPL14	9045
POSTN	10631
CTSZ	1522
RPL17	6139
RPL10	6134
RPL11	6135
GPATCH8	23131
RPL13	6137
PRKAR2B	5577
FGFR4	2264
CTSS	1520
FGFR2	2263
FGFR3	2261
CTSW	1521
CXCL1	2919
NAA10	8260
CXCL3	2921
CXCL2	2920
CXCL5	6374
VPS4A	27183
CXCL6	6372
CXCL9	4283
PRMT5	10419
INCA1	388324
SORBS3	10174
NINL	22981
SYP	6855
AMMECR1	9949
KRTAP23-1	337963
PRRX2	51450
LRRIQ3	127255
EMD	2010
RGR	5995
NLRP14	338323
EMB	133418
ZGPAT	84619
SNORD48	26801
USP28	57646
SORBS2	8470
GJC3	349149
TMEM150A	129303
LOC644669	644669
PDZK1IP1	10158
MIP	4284
SUDS3	64426
MBL1P	8512
RGN	9104
AP2S1	1175
PIAS3	10401
ZNF580	51157
AFF4	27125
AFF3	3899
AFF2	2334
AFF1	4299
USP22	23326
CARD9	64170
CARD8	22900
USP21	27005
ALDH16A1	126133
USP20	10868
CARD6	84674
THRSP	7069
SAE1	10055
OR5L2	26338
ERP27	121506
ERP29	10961
PSMB8	5696
PHKA1	5255
GCKR	2646
PHKA2	5256
UBA6	55236
PDP1	54704
PDP2	57546
UBA5	79876
UBA2	10054
TRRAP	8295
UBA1	7317
PWP1	11137
PHF20	51230
PHF23	79142
ABCA10	10349
UBE2H	7328
ABCA12	26154
ABCA13	154664
UBE2M	9040
FAM162A	26355
FAM162B	221303
NAA11	84779
UBE2A	7319
ZNF134	7693
UBE2C	11065
ADAMTS2	9509
SI	6476
UBE2F	140739
UBE2Z	65264
FGGY	55277
IDH3G	3421
UBE2S	27338
RPAIN	84268
TOP3A	7156
UBE2T	29089
UBE2W	55284
TOP3B	8940
OR51F1	256892
TAC1	6863
PTGFR	5737
OR51F2	119694
HHIPL2	79802
LIPT1	51601
ADAMTS9	56999
SCG2	7857
ILK	3611
RPRML	388394
ADAMTS8	11095
SDHAP3	728609
ARHGEF1	9138
RASL12	51285
TIMM44	10469
PROKR1	10887
CPXM1	56265
PNO1	56902
CPXM2	119587
PDE3A	5139
BMP2K	55589
MTG1	92170
C1orf87	127795
RABEP2	79874
SHB	6461
SRRM3	222183
LFNG	3955
PENK	5179
MORF4L2	9643
MORF4L1	10933
COCH	1690
NDUFA6	4700
NDUFA4	4697
NDUFA5	4698
NDUFA2	4695
NDUFA3	4696
NDUFA1	4694
FOXR1	283150
MAP1LC3B2	643246
NDUFA8	4702
NDUFA9	4704
GPR65	8477
FLT3LG	2323
GPR63	81491
GPR61	83873
INE2	8551
IMPG2	50939
INE1	8552
FAM171A2	284069
GPR68	8111
FAM171A1	221061
RP1L1	94137
SNORD114-9	767585
TBL1XR1	79718
SNRK	54861
SVIP	258010
ASMT	438
NBR1	4077
IL6	3569
IL7	3574
IL4	3565
IL5	3567
IL2	3558
IL3	3562
CFC1B	653275
VWA5A	4013
ZNF443	10224
IL9	3578
DTX4	23220
GNS	2799
PLGLB2	5342
DTX1	1840
DTX2	113878
DTX3	196403
BIRC7	79444
BIRC6	57448
BIRC5	332
BIRC3	330
AIP	9049
EIF6	3692
OXR1	55074
ANKRD16	54522
ANKRD17	26057
RB1CC1	9821
INSM1	3642
ANKRD12	23253
ANKRD10	55608
ANKRD11	29123
UROS	7390
POLR2G	5436
LOC100192426	100192426
TMEM37	140738
AKR1E2	83592
SNORD46	94161
NSF	4905
TMEM33	55161
STK38	11329
SPHKAP	80309
PDPK1	5170
DMC1	11144
NT5C1A	84618
MYH1	4619
MBL2	4153
NT5C2	22978
PUS3	83480
MEA1	4201
POU3F2	5454
OTOP3	347741
OTOP2	92736
SNORD115-2	100033437
SNORD115-3	100033440
POU3F4	5456
KDELR2	11014
TTLL1	25809
MNS1	55329
REP15	387849
HAGHL	84264
POLR2J4	84820
SNORD22	9304
DPRX	503834
KRTAP4-11	653240
OR14J1	442191
KRTAP4-12	83755
FAM53B	9679
FAM53C	51307
FAM53A	152877
KRTAP26-1	388818
C10orf105	414152
SNORD27	9301
SDS	10993
CYCSP52	360155
ANO10	55129
POGZ	23126
GSTCD	79807
LDB1	8861
PRUNE2	158471
SIGLEC12	89858
TMOD3	29766
CRIM1	51232
KCNK6	9424
PABPC4L	132430
PARG	8505
AOC3	8639
AOC2	314
TIMP3	7078
PEX11G	92960
EPX	8288
PARS2	25973
NRCAM	4897
MLH3	27030
PARL	55486
MCF2L2	23101
TNFAIP8L1	126282
KCNK1	3775
EPO	2056
PI4K2B	55300
KCNK2	3776
PI4K2A	55361
HIBADH	11112
KCNK3	3777
NHLRC3	387921
NHLRC2	374354
NHLRC1	378884
CXorf58	254158
RPP40	10799
NHLRC4	283948
PAFAH1B1	5048
LYZ	4069
SYCE1	93426
SUSD4	55061
SUSD5	26032
CGREF1	10669
SUSD3	203328
SUSD1	64420
POLR2F	5435
TRIML2	205860
LYN	4067
PAFAH1B2	5049
PRH2	5555
TINAGL1	64129
VAMP1	6843
PSORS1C1	170679
PSORS1C3	100130889
PSORS1C2	170680
LY9	4063
PAGE2B	389860
SUCLG2	8801
VCX3B	425054
VPS13D	55187
PTX3	5806
SEC23IP	11196
DOHH	83475
IP6K3	117283
IP6K2	51447
CWC15	51503
GH1	2688
OTUD6B	51633
NACC1	112939
BRSK2	9024
BRSK1	84446
SNRNP200	23020
MEPCE	56257
TNIK	23043
SH3KBP1	30011
DDX4	54514
DDX5	1655
DDX6	1656
TLR6	10333
DDX1	1653
PTX4	390667
MYO15B	80022
MYO15A	51168
MYADML	151325
POM121L10P	646074
NUP205	23165
ZNF215	7762
HLA-J	3137
ZNF217	7764
HLA-H	3136
ZNF211	10520
SLC7A8	23428
HLA-L	3139
F8A1	8263
HLA-B	3106
HLA-A	3105
NFKBIA	4792
FMN1	342184
HLA-F	3134
HLA-E	3133
FMN2	56776
NFKBIZ	64332
TDRD12	91646
PSTPIP2	9050
ARID4A	5926
ARID4B	51742
PSTPIP1	9051
MMS19	64210
PLAC1	10761
CRYZ	1429
HAUS6	54801
DKFZP586I1420	222161
HAUS4	54930
HAUS5	23354
HAUS2	55142
HAUS3	79441
HAUS1	115106
PRSS33	260429
SLC5A10	125206
SLC5A11	115584
PRSS37	136242
NR5A2	2494
NR5A1	2516
DLX4	1748
DLX5	1749
DLX6	1750
MYD88	4615
DLX1	1745
DLX2	1746
DLX3	1747
TLX1	3195
ACVRL1	94
PACSIN2	11252
TFEC	22797
SNX16	64089
TUBA3D	113457
SYNPO2	171024
ZNF805	390980
SNORD105	692229
GATAD1	57798
SEC23B	10483
TMEM160	54958
VAV1	7409
VAV3	10451
ADIPOR1	51094
TNFAIP1	7126
SLC22A18AS	5003
TNFAIP3	7128
TNFAIP2	7127
RRAD	6236
IPO8	10526
IPO9	55705
IPO7	10527
IPO4	79711
CTAG1B	1485
USP44	84101
NRBP2	340371
NRBP1	29959
RTF1	23168
DTX3L	151636
TFDP2	7029
GHRHR	2692
SDCBP	6386
SPANXN4	441525
FOXN4	121643
STARD13	90627
DCAF8L1	139425
DCAF8L2	347442
ZNF223	7766
LRRC58	116064
ZNF521	25925
LMBR1	64327
RAB8B	51762
DEFB106A	245909
RAB8A	4218
NR6A1	2649
PYHIN1	149628
C6orf163	206412
SCPEP1	59342
GAS2L2	246176
MGAT5B	146664
OR13D1	286365
REPIN1	29803
ARL17B	100506084
ARL17A	51326
GABPB2	126626
PAQR8	85315
GABPB1	2553
PYGO1	26108
PYGO2	90780
PHYHD1	254295
PAQR3	152559
MARK3	4140
ANKRD34A	284615
PAQR4	124222
ANKRD34C	390616
ANKRD34B	340120
FERMT2	10979
FERMT3	83706
HOXB7	3217
FERMT1	55612
NME2P1	283458
FADS1	3992
FADS2	9415
CRNKL1	51340
FADS6	283985
SIL1	64374
HCG18	414777
SYNGR1	9145
SYNGR3	9143
SYNGR2	9144
HCG11	493812
CTDSP1	58190
NXT2	55916
PRR5L	79899
NXT1	29107
CTDSP2	10106
DGUOK	1716
CSE1L	1434
RFPL3	10738
SNTN	132203
MAK16	84549
LOC100128288	100128288
ACSL3	2181
SP8	221833
PMVK	10654
PAQR6	79957
AMZ2P1	201283
ACAD10	80724
ACAD11	84129
AWAT1	158833
AWAT2	158835
SAMD8	142891
VWDE	221806
SP9	100131390
C5orf22	55322
PLOD1	5351
C5orf24	134553
DNASE2	1777
DNASE1	1773
GRIN2A	2903
UQCR10	29796
TDRD10	126668
KLHDC8B	200942
SLC45A4	57210
KLHDC8A	55220
RAD21	5885
LY6K	54742
ANLN	54443
MYOM2	9172
PTPDC1	138639
USP13	8975
ALDH6A1	4329
USP11	8237
USP16	10600
NR2E1	7101
USP14	9097
NR2E3	10002
SSBP1	6742
ZNF878	729747
SSBP3	23648
SSBP2	23635
BCL10	8915
INPP1	3628
GFI1	2672
PSME3	10197
IL27RA	9466
UNC45A	55898
UNC45B	146862
TMCC3	57458
PIGR	5284
DUS4L	11062
TPD52L3	89882
TAP1	6890
SDCCAG8	10806
CRKL	1399
ZCCHC12	170261
VAMP2	6844
DAND5	199699
JPH2	57158
JPH3	57338
JPH1	56704
UBAC2	337867
JPH4	84502
ZCCHC17	51538
TYK2	7297
ZNF787	126208
ZNF350	59348
NOS3	4846
SOS1	6654
MT1L	4500
NCAM1	4684
AMZ1	155185
AMZ2	51321
OR12D3	81797
BOD1	91272
SUPT5H	6829
ZC3H8	84524
RETN	56729
TMEM87B	84910
RBMY2EP	159125
SPANXN1	494118
RPTN	126638
MT1H	4496
BRS3	680
SH3D19	152503
SF3A1	10291
ARHGEF10	9639
ARHGEF11	9826
ARHGEF12	23365
PPP1R14C	81706
SLITRK2	84631
ARHGEF15	22899
ARHGEF16	27237
ARHGEF17	9828
ARHGEF18	23370
ARHGEF19	128272
PAPPA	5069
FXR1	8087
FXR2	9513
PIK3C2G	5288
DHX29	54505
ZNF764	92595
NEGR1	257194
NEUROD6	63974
CYP4X1	260293
SHCBP1	79801
SNAP91	9892
TNKS2	80351
SGK1	6446
LST1	7940
D2HGDH	728294
TARM1	441864
MITD1	129531
MGC16275	85001
CEP76	79959
CEP70	80321
RHBDD3	25807
CEP72	55722
RHBDD1	84236
ZNF776	284309
KLC1	3831
KLC2	64837
KLC3	147700
CEP78	84131
ZNF773	374928
ZNF770	54989
FBXW12	285231
USP17L2	377630
FBXW10	10517
FBXW11	23291
HINFP	25988
CCDC142	84865
SNORD35A	26816
SNORD35B	84546
GPLD1	2822
OR2W3	343171
BAZ2A	11176
CHCHD2	51142
CHCHD3	54927
CHCHD1	118487
CHCHD6	84303
CHCHD7	79145
CHCHD4	131474
CHCHD5	84269
LCTL	197021
RFK	55312
MST1	4485
VNN2	8875
OVCA2	124641
TMTC4	84899
ZNF512	84450
ZNF513	130557
GDF15	9518
ZNF511	118472
OR5AR1	219493
HNMT	3176
GDF11	10220
GDF10	2662
TSPYL4	23270
DLG1	1739
TSPYL6	388951
TMTC1	83857
RPH3AL	9501
SAMD14	201191
IAPP	3375
SLC39A8	64116
SLC39A9	55334
MSTN	2660
SAMD12	401474
SLC39A2	29986
SLC39A3	29985
SLC39A4	55630
SLC39A5	283375
SLC39A6	25800
RBMY3AP	64593
WDR18	57418
MFSD2B	388931
GZMA	3001
GZMB	3002
GZMM	3004
TBL1X	6907
MTHFD1L	25902
GZMH	2999
GZMK	3003
MSRB2	22921
ZNF26	7574
TMX2	51075
TKTL1	8277
VWF	7450
TKTL2	84076
ZNF845	91664
MYH10	4628
MAP4K1	11184
MYH13	8735
MYH14	79784
MYH15	22989
MYH16	84176
RET	5979
PEX19	5824
MAP4K2	5871
REN	5972
REL	5966
MAP4K5	11183
SH3BP1	23616
PIK3AP1	118788
MAP4K4	9448
HMBS	3145
CDH17	1015
KLRG1	10219
WNT9B	7484
SP6	80320
ZNF28	7576
GBF1	8729
TBC1D3G	101060321
ZC3H3	23144
JTB	10899
SLCO4A1	28231
MIR155HG	114614
NYX	60506
TMEM225	338661
SYCP3	50511
ROM1	6094
OR6K3	391114
OR6K2	81448
PNMA2	10687
DNM1P35	100128285
PPEF2	5470
OR6K6	128371
PPEF1	5475
OR4A15	81328
WEE2	494551
LEF1	51176
PRPH2	5961
LMBRD1	55788
SEMA5B	54437
FEV	54738
MTFMT	123263
TMEM63C	57156
NAA38	84316
ZDHHC20	253832
NAA35	60560
NTN3	4917
NAA30	122830
NTN5	126147
FITM2	128486
FITM1	161247
IFNA21	3452
RPS10P7	376693
TTTY22	252954
MIR17HG	407975
ATAD2B	54454
PLGLA	285189
TMEM168	64418
GREB1L	80000
B4GALNT4	338707
RBM6	10180
RBM5	10181
RBM4	5936
RBM3	5935
B4GALNT1	2583
B4GALNT2	124872
B4GALNT3	283358
OR51D1	390038
OCEL1	79629
CAT	847
GMCL1	64395
ZBTB25	7597
AP1S1	1174
AP1S2	8905
AP1S3	130340
NDE1	54820
SNORD24	26820
VSTM2B	342865
WWP1	11059
CAD	790
PGF	5228
PGD	5226
PGC	5225
SNAR-B2	100170217
SNORA8	654320
DEFA6	1671
DEFA5	1670
DEFA4	1669
PGR	5241
PGP	283871
POTEH	23784
POTEG	404785
POTEF	728378
POTEE	445582
POTED	317754
IVNS1ABP	10625
POTEB	100996331
POTEA	340441
ASIP	434
C21orf91	54149
NDUFC2	4718
BMI1	648
MRS2	57380
SEPSECS	51091
ZNF500	26048
GPR45	11250
SLC45A2	51151
LYZL6	57151
NRP1	8829
NBPF14	25832
CA9	768
CA8	767
CA3	761
CA2	760
CA1	759
CA7	766
CA6	765
ARMCX1	51309
CA4	762
FUT7	2529
FUT6	2528
FUT5	2527
FUT4	2526
FUT3	2525
FUT2	2524
FUT1	2523
MAGEA9B	728269
MAGED4B	81557
KRT33A	3883
FUT9	10690
FUT8	2530
PTMA	5757
GHR	2690
GSTA5	221357
RPE65	6121
GSTA1	2938
GSTA2	2939
GSTA3	2940
SNORD28	9300
VTCN1	79679
MKX	283078
NLGN2	57555
FBLN2	2199
FBLN1	2192
FBLN7	129804
FBLN5	10516
ZNF586	54807
TRAF1	7185
NHEG1	100294720
GAN	8139
OSBPL6	114880
DYNLT1	6993
NIPBL	25836
DYNLT3	6990
STRAP	11171
CBFB	865
NLGN3	54413
VAMP3	9341
GAK	2580
PA2G4P4	647033
ZNF234	10780
TOMM7	54543
MDH1	4190
STRA8	346673
SIM1	6492
STRA6	64220
HGC6.3	100128124
RPL23AP7	118433
PEX11A	8800
NRG1	3084
SIGLEC14	100049587
PEX11B	8799
CGNL1	84952
APCDD1L	164284
SIGLEC11	114132
GTF2F1	2962
KIFC2	90990
KIFC3	3801
PAFAH1B3	5050
KIFC1	3833
GH2	2689
C10orf120	399814
GTF2F2	2963
SFN	2810
NLGN1	22871
CYLD	1540
EID3	493861
EID1	23741
HCRTR1	3061
ACTB	60
HCRTR2	3062
STARD10	10809
DMRT1	1761
DMRT2	10655
DMRT3	58524
HSPB7	27129
ZXDC	79364
PROS1	5627
OR52E4	390081
HSPB2	3316
VAX1	11023
CRADD	8738
NCKAP5L	57701
MT1X	4501
SUCNR1	56670
PPIP5K2	23262
PLA2G12B	84647
ADAR	103
NRGN	4900
HSBP1L1	440498
MT1M	4499
HSFY2	159119
MAP1LC3B	81631
IQCA1	79781
SF3A3	10946
MT1E	4493
MT1F	4494
MT1G	4495
MT1A	4489
MT1B	4490
ZNF185	7739
ZNF184	7738
PKN2	5586
ZNF181	339318
ZNF180	7733
ZNF182	7569
TRA2B	6434
SPI1	6688
ZNF189	7743
TTPAL	79183
TIFA	92610
TFCP2L1	29842
ZNF25	219749
ZNF24	7572
LYRM1	57149
INTS10	55174
ZNF20	7568
ZNF23	7571
ZNF22	7570
BLVRB	645
BLVRA	644
OR52E8	390079
GLTPD2	388323
EPOR	2057
WBP2NL	164684
SEMA5A	9037
SH3TC2	79628
SH3TC1	54436
ERAS	3266
LYNX1	66004
SNORA9	677798
BBS10	79738
TRIM77	390231
BBS12	166379
HS6ST1	9394
HS6ST2	90161
HS6ST3	266722
SNORA1	677792
RHOBTB2	23221
LUZP1	7798
OR1J4	26219
MYH8	4626
OR1J1	347168
SNORA6	574040
UBASH3B	84959
LOC143666	143666
MOAP1	64112
ZNF239	8187
UBL4B	164153
ZNF236	7776
UBL4A	8266
TCERG1	10915
SENP6	26054
ZNF230	7773
CNBP	7555
RNPEP	6051
SRRM5	100170229
LOC391322	391322
RNF113B	140432
KRTAP25-1	100131902
RNF113A	7737
INTS12	57117
INO80E	283899
SEMA4G	57715
ZDHHC23	254887
CERCAM	51148
ZNF827	152485
RANBP9	10048
GABRG2	2566
NAE1	8883
RANBP1	5902
RANBP3	8498
RANBP2	5903
ZNF131	7690
ST7	7982
TXN2	25828
AGAP1	116987
AGAP2	116986
AGAP3	116988
AGAP4	119016
AGAP5	729092
AGAP6	414189
TSPO	706
TAF7L	54457
RANBP6	26953
PDCL2	132954
ARNT	405
LYRM4	57128
TLR2	7097
CCL4L2	9560
CADM3	57863
GDPD2	54857
GDPD3	79153
BASP1	10409
GDPD1	284161
GDPD4	220032
GDPD5	81544
SLAMF7	57823
SLAMF6	114836
KCNRG	283518
SLAMF1	6504
KRTAP5-4	387267
TGFB2	7042
TBCEL	219899
C17orf99	100141515
KRTAP5-5	439915
OSGEPL1	64172
LOH12CR2	503693
FGD6	55785
TMEM132D	121256
HOXD4	3233
F13A1	2162
UIMC1	51720
FKRP	79147
KRTAP5-2	440021
DEFB104A	140596
KRTAP5-3	387266
OR5F1	338674
ETS2	2114
YWHAH	7533
ETS1	2113
SHPK	23729
PRR5-ARHGAP8	553158
YWHAB	7529
FCRL1	115350
FCRL2	79368
FCRL3	115352
AQP10	89872
AQP11	282679
FCRL6	343413
YWHAE	7531
ZDHHC24	254359
SEC61G	23480
STAT5A	6776
FCRLA	84824
CHRM5	1133
CHRM4	1132
CHRM3	1131
CHRM2	1129
CHRM1	1128
HTR1D	3352
MGAT3	4248
MGAT5	4249
GLRX	2745
PABPN1L	390748
KRTAP10-9	386676
VTN	7448
CHST11	50515
CHST10	9486
CHST13	166012
CHST12	55501
CHST15	51363
CHST14	113189
VAMP7	6845
TMEM9	252839
VAMP8	8673
UNC5B	219699
ROCK1	6093
ROCK2	9475
HTR1B	3351
MMP8	4317
MMP9	4318
MMP7	4316
SLFN5	162394
MMP2	4313
MMP3	4314
GXYLT1	283464
TRAPPC2L	51693
GXYLT2	727936
GNPTAB	79158
TAPT1	202018
AGER	177
PODXL	5420
NGDN	25983
CAPRIN2	65981
NAIF1	203245
CAPRIN1	4076
CCNT1	904
CCNT2	905
SEC61B	10952
CREBZF	58487
IER5	51278
KCNE4	23704
LTC4S	4056
SLC28A3	64078
CBFA2T3	863
CBFA2T2	9139
IRF2BP2	359948
IRF2BP1	26145
PNMA6A	84968
C9orf85	138241
ZMYM6	9204
MC1R	4157
VRK1	7443
VRK3	51231
PDRG1	81572
CRYL1	51084
WNK3	65267
LRRC7	57554
LRRC1	55227
LRRC2	79442
LRRC3	81543
NR2C2	7182
TNIP3	79931
USP30	84749
RFNG	5986
USP32	84669
USP33	23032
USP34	9736
SHMT2	6472
SHMT1	6470
USP37	57695
MORN5	254956
MORN4	118812
LOC145845	145845
MORN1	79906
PLD1	5337
MORN3	283385
MORN2	729967
ST20	400410
RPL39L	116832
PPFIBP1	8496
PPFIBP2	8495
RPL23AP64	649946
APOBEC2	10930
APOBEC1	339
LDLRAD3	143458
TPK1	27010
APOBEC4	403314
SIRPD	128646
CSPP1	79848
HHIPL1	84439
RRP1	8568
DOCK8	81704
DOCK9	23348
MRPL19	9801
SCO1	6341
DOCK2	1794
DOCK3	1795
DOCK1	1793
DOCK6	57572
DOCK7	85440
DOCK4	9732
DOCK5	80005
SAAL1	113174
TAP2	6891
ACSBG1	23205
ACSBG2	81616
TNFRSF12A	51330
FAM184A	79632
FAM184B	27146
LRRC66	339977
HSPH1	10808
SLC9A2	6549
SLC9A3	6550
LIM2	3982
PBXIP1	57326
POLR2K	5440
JUN	3725
SLC23A3	151295
EIF5AL1	143244
UCK1	83549
JUP	3728
PLEKHB2	55041
SCNN1B	6338
SCNN1A	6337
FAM98C	147965
ARHGEF37	389337
FAM98A	25940
ARHGEF35	445328
PLCB4	5332
CYP4Z1	199974
SPINT3	10816
SEC13	6396
SLAMF8	56833
CLEC9A	283420
ARHGEF38	54848
MCCC1	56922
TWF2	11344
GIMAP8	155038
C11orf58	10944
GIMAP4	55303
GIMAP5	55340
GIMAP6	474344
GIMAP7	168537
GIMAP1	170575
GIMAP2	26157
SCUBE2	57758
SCUBE3	222663
SCUBE1	80274
ESR2	2100
CUX1	1523
JMJD7-PLA2G4B	8681
TTTY6B	441543
ZNF233	353355
RPSAP52	204010
RHBDF1	64285
RHBDF2	79651
ZNF750	79755
MYOM3	127294
MYOM1	8736
NDST3	9348
EARS2	124454
POLA2	23649
NDST4	64579
RPP30	10556
OR52W1	120787
OR2K2	26248
LAX1	54900
TBX3	6926
FBXO2	26232
FBXO3	26273
FBXO4	26272
CTNND2	1501
CTNND1	1500
FBXO7	25793
FBXO8	26269
BCORL1	63035
A2M	2
KLRF1	51348
C18orf21	83608
ZNF536	9745
OR5AP2	338675
ZMYND15	84225
TLR1	7096
NAV3	89795
SPHK2	56848
SERPINF2	5345
NAV2	89797
TRUB1	142940
SLC6A4	6532
OR5D18	219438
QSER1	79832
TAL1	6886
TAL2	6887
LIG3	3980
SLC44A3	126969
APEH	327
SNX7	51375
TRUB2	26995
NT5DC2	64943
DBR1	51163
CSNK1A1	1452
LCE2C	353140
LCE2B	26239
LCE2A	353139
LCE2D	353141
PRRT4	401399
SASS6	163786
ATL3	25923
ATL2	64225
ATL1	51062
PRRT2	112476
RUSC2	9853
GLYATL2	219970
MEGF9	1955
SLAMF9	89886
GLYATL3	389396
PPIF	10105
PPIE	10450
CCDC85C	317762
CCDC85B	11007
SNTB2	6645
SNTB1	6641
SLC5A7	60482
KIAA0408	9729
CORO1B	57175
CORO1C	23603
CORO1A	11151
RING1	6015
SLC5A9	200010
MOXD1	26002
PIN1	5300
MID2	11043
LHX5	64211
FNTA	2339
DCPS	28960
RPGRIP1L	23322
SMOX	54498
WASF2	10163
TTC32	130502
FAS	355
FAP	2191
NPAS3	64067
NPAS2	4862
NPAS1	4861
FAU	2197
FAH	2184
LLPH	84298
HNRNPA2B1	3181
TUBB1	81027
TRIM9	114088
LHX6	26468
PDXDC1	23042
TTC36	143941
DCP2	167227
TPRXL	348825
NRF1	4899
AMY2A	279
AMY2B	280
MYCT1	80177
MON1A	84315
PIP5K1C	23396
AP4E1	23431
TMEM95	339168
SLC18A1	6570
LZIC	84328
NOP58	51602
MIDN	90007
NCAPH2	29781
SLC47A1	55244
TSPAN3	10099
PURA	5813
TSPAN1	10103
PURG	29942
CFDP1	10428
TSPAN6	7105
ZMYM5	9205
TSPAN7	7102
HECTD2	143279
HECTD3	79654
HECTD1	25831
MAN2B2	23324
TSPAN4	7106
TNFRSF14	8764
MAN2B1	4125
TSPAN5	10098
PPP1R12B	4660
CCS	9973
LZTFL1	54585
CCDC28B	79140
CCDC28A	25901
CCK	885
TMIGD2	126259
ADAD1	132612
ADAD2	161931
NXN	64359
SNX20	124460
FSTL4	23105
FSTL5	56884
FSTL3	10272
FSTL1	11167
OR6M1	390261
SLC41A1	254428
PDE7B	27115
FLII	2314
TDP2	51567
PIP	5304
PIR	8544
NKX6-1	4825
LRRC37A	9884
LRRC37B	114659
TNP1	7141
KCTD13	253980
COG8	84342
KCTD12	115207
COG3	83548
COG2	22796
COG1	9382
COG7	91949
COG6	57511
COG5	10466
COG4	25839
KCTD10	83892
IGHMBP2	3508
TLR7	51284
C12orf43	64897
C12orf42	374470
BARHL2	343472
ERC1	23085
NFAT5	10725
KCNMB3	27094
KCNMB2	10242
PNCK	139728
DPY19L2P2	349152
ZNF830	91603
FCRL4	83417
KCTD14	65987
GSK3A	2931
HORMAD1	84072
FCRL5	83416
UBD	10537
MSTO1	55154
UBB	7314
UBC	7316
ZNF835	90485
CFTR	1080
SNORA69	26779
ANKRD52	283373
ANKRD53	79998
ANKRD50	57182
KRTAP10-4	386672
ANKRD54	129138
ANKRD55	79722
POC5	134359
ZNF658	26149
ZNF449	203523
SNORA64	26784
AKR1A1	10327
RAMP3	10268
MAT2A	4144
NPRL3	8131
HEG1	57493
KBTBD7	84078
AMH	268
KBTBD4	55709
KBTBD3	143879
KBTBD2	25948
AMN	81693
SSNA1	8636
MEFV	4210
KBTBD8	84541
NR4A2	4929
GUCY1A2	2977
PCBP2	5094
PCBP3	54039
NR4A3	8013
RNF220	55182
GFRA1	2674
LZTS2	84445
AMT	275
LZTS1	11178
SIRT3	23410
C1QL1	10882
C1QL2	165257
C1QL3	389941
C1QL4	338761
RASL11B	65997
RASL11A	387496
SIRT4	23409
MED30	90390
MED31	51003
NHSL1	57224
NHSL2	340527
CARD16	114769
RSRC1	51319
PAK1IP1	55003
SERAC1	84947
WDR25	79446
ZMYM3	9203
MGAT1	4245
PHAX	51808
MGAT2	4247
RBM26	64062
RBM27	54439
RBM24	221662
RBM25	58517
RBM22	55696
HECW1	23072
HECW2	57520
FMO9P	116123
HRCT1	646962
SCN7A	6332
RFWD3	55159
EPHA8	2046
EPHA7	2045
EPHA6	285220
EPHA5	2044
EPHA4	2043
EPHA3	2042
EPHA2	1969
EPHA1	2041
RSL24D1	51187
SLC22A25	387601
PDCD1LG2	80380
PSMA3	5684
RASD2	23551
ZMYM1	79830
PBOV1	59351
RASD1	51655
OR6C76	390326
